listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
187,79,unaltered,WaterSplash_057dB,4,low-intensity,outdoor,1.5
187,80,unaltered,flushing,3,control-low-intensity,control-indoor,0
187,81,reverb,owl_hooting,4,control-low-intensity,control-outdoor,0
187,82,unaltered,Ratchet_075dB,5,medium-intensity,either,1.5
187,83,unaltered,busaccelerating,2,control-low-intensity,control-outdoor,0
187,84,unaltered,slicing_bread,1,control-low-intensity,control-outdoor,0
187,85,unaltered,WalkingLeaves_069dB,2,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
187,86,reverb,dialup_internet,2,control-low-intensity,control-indoor,0
187,87,unaltered,computer_startup_sound,3,control-low-intensity,control-indoor,0
187,88,unaltered,Lawnmower_119dB,3,high-intensity,outdoor,0
187,89,reverb,SawingWood_081dB,2,medium-intensity,either,1.5
187,90,reverb,ClankingDishes_078dB,4,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
187,91,reverb,cow_mooing,4,control-low-intensity,control-outdoor,0
187,92,reverb,HammerMetal_112dB,4,high-intensity,either,1.5
187,93,unaltered,writing_on_paper,3,control-low-intensity,control-outdoor,0
187,94,reverb,scratching,2,control-low-intensity,control-outdoor,0
187,95,reverb,CoffeeBeanGrinder_084dB,3,high-intensity,indoor,1
187,96,unaltered,race_car_passing_by,3,control-high-intensity,control-outdoor,0
187,97,reverb,horse_neighing,4,control-low-intensity,control-outdoor,0
187,98,reverb,clock_ticking,4,control-low-intensity,control-indoor,0
187,99,unaltered,CoinDrop_065dB,5,medium-intensity,either,1
187,100,reverb,motorcycle_reving,2,control-high-intensity,control-outdoor,0
187,101,unaltered,SuitcaseRolling_052dB,3,low-intensity,either,1.5
187,102,reverb,Velcro_066dB,4,medium-intensity,either,0
187,103,unaltered,fireworks,4,control-high-intensity,control-outdoor,0
187,104,reverb,bees_buzzing,3,control-low-intensity,control-outdoor,0
187,105,reverb,shuffling_cards,3,control-low-intensity,control-outdoor,0
187,106,unaltered,car_accelerating,4,control-low-intensity,control-outdoor,0
187,107,unaltered,pool_balls_colliding,5,control-low-intensity,control-indoor,0
187,108,reverb,siren,1,control-high-intensity,control-outdoor,0
187,109,unaltered,SprayCanShake_076dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
187,110,reverb,glass_shattering,4,control-low-intensity,control-outdoor,0
187,111,reverb,cutting_with_scissors,5,control-low-intensity,control-outdoor,0
187,112,reverb,heart_beat,2,control-low-intensity,control-outdoor,0
187,113,unaltered,explosion,5,control-high-intensity,control-outdoor,0
187,114,unaltered,kettle_whistling,5,control-low-intensity,control-indoor,0
187,115,unaltered,car_crash,3,control-high-intensity,control-outdoor,0
187,116,reverb,coloring,2,control-low-intensity,control-outdoor,0
187,117,reverb,Drill_101dB,2,high-intensity,either,1.5
188,1,unaltered,electric_shaver,3,control-low-intensity,control-indoor,0
188,2,reverb,car_skidding,4,control-low-intensity,control-outdoor,0
188,3,reverb,Lawnmower_119dB,2,high-intensity,outdoor,0
188,4,reverb,GlassSmash_102dB,3,high-intensity,either,1.5
188,5,unaltered,SawingWood_081dB,4,medium-intensity,either,1.5
188,6,reverb,pig_snorting,3,control-low-intensity,control-outdoor,0
188,7,reverb,race_car_passing_by,1,control-high-intensity,control-outdoor,0
188,8,reverb,Blender_088dB,3,high-intensity,indoor,0
188,9,reverb,grandfather_clock_chimes,3,control-low-intensity,control-indoor,0
188,10,reverb,pool_balls_colliding,3,control-low-intensity,control-indoor,0
188,11,reverb,blender,2,control-low-intensity,control-outdoor,0
188,12,unaltered,car_accelerating,5,control-low-intensity,control-outdoor,0
188,13,reverb,PeelingVegetables059dB,1,low-intensity,indoor,1.5
188,14,reverb,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
188,15,unaltered,BicycleFreewheel_072dB,2,medium-intensity,outdoor,1
188,16,reverb,owl_hooting,2,control-low-intensity,control-outdoor,0
188,17,unaltered,car_crash,4,control-high-intensity,control-outdoor,0
188,18,reverb,kettle_whistling,2,control-low-intensity,control-indoor,0
188,19,reverb,Stapler_075dB,1,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
188,20,reverb,vegetable_peeler,2,control-low-intensity,control-outdoor,0
188,21,reverb,cutting_with_scissors,1,control-low-intensity,control-outdoor,0
188,22,unaltered,spraying,5,control-low-intensity,control-outdoor,0
188,23,reverb,siren,5,control-high-intensity,control-outdoor,0
188,24,reverb,shuffling_cards,1,control-low-intensity,control-outdoor,0
188,25,reverb,clock_ticking,1,control-low-intensity,control-indoor,0
188,26,reverb,Zipper_058dB,5,low-intensity,either,1.5
188,27,reverb,BicycleBell_092dB,4,high-intensity,outdoor,1
188,28,unaltered,FootsepsInPebbles_69dB,4,medium-intensity,outdoor,0
188,29,unaltered,CoinDrop_065dB,2,medium-intensity,either,1
188,30,reverb,car_idling,2,control-low-intensity,control-outdoor,0
188,31,unaltered,cash_register,4,control-low-intensity,control-indoor,0
188,32,unaltered,busaccelerating,4,control-low-intensity,control-outdoor,0
188,33,unaltered,bees_buzzing,4,control-low-intensity,control-outdoor,0
188,34,unaltered,drinking,5,control-low-intensity,control-outdoor,0
188,35,unaltered,printing,3,control-low-intensity,control-indoor,0
188,36,reverb,train_whistle,5,control-high-intensity,control-outdoor,0
188,37,reverb,typing,3,control-low-intensity,control-outdoor,0
188,38,reverb,Ratchet_075dB,3,medium-intensity,either,1.5
188,39,reverb,airplane_taking_off,3,control-high-intensity,control-outdoor,0
188,40,unaltered,ElectricCanOpener_083dB,2,high-intensity,indoor,1.5
188,41,reverb,cow_mooing,4,control-low-intensity,control-outdoor,0
188,42,unaltered,humming,2,control-low-intensity,control-outdoor,0
188,43,unaltered,scream,4,control-high-intensity,control-outdoor,0
188,44,unaltered,cuckoo_clock,3,control-low-intensity,control-indoor,0
188,45,reverb,heart_beat,4,control-low-intensity,control-outdoor,0
188,46,reverb,shower,4,control-low-intensity,control-indoor,0
188,47,unaltered,Drill_101dB,5,high-intensity,either,1.5
188,48,unaltered,whispering,4,control-low-intensity,control-outdoor,0
188,49,unaltered,writing_on_paper,3,control-low-intensity,control-outdoor,0
188,50,reverb,PepperGrinder_056dB,4,low-intensity,indoor,1
188,51,unaltered,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
188,52,unaltered,bear,4,control-low-intensity,control-outdoor,0
188,53,reverb,dentist_drill,4,control-low-intensity,control-indoor,0
188,54,reverb,motorcycle_reving,4,control-high-intensity,control-outdoor,0
188,55,unaltered,fireworks,4,control-high-intensity,control-outdoor,0
188,56,reverb,Shovel_059dB,3,low-intensity,outdoor,1.5
188,57,reverb,Scissors_062dB,4,low-intensity,indoor,1.5
188,58,unaltered,waves_at_beach,1,control-low-intensity,control-outdoor,0
188,59,unaltered,motorboat,3,control-high-intensity,control-outdoor,0
188,60,unaltered,dialup_internet,5,control-low-intensity,control-indoor,0
188,61,unaltered,cat_purring,1,control-low-intensity,control-outdoor,0
188,62,unaltered,crowd_cheering,4,control-high-intensity,control-outdoor,0
188,63,reverb,chainsaw_revving,4,control-high-intensity,control-outdoor,0
188,64,reverb,bus,5,control-low-intensity,control-outdoor,0
188,65,reverb,HammerMetal_112dB,4,high-intensity,either,1.5
188,66,unaltered,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
188,67,unaltered,HairDryer_092dB,3,high-intensity,indoor,1.5
188,68,unaltered,slicing_bread,4,control-low-intensity,control-outdoor,0
188,69,unaltered,scratching,3,control-low-intensity,control-outdoor,0
188,70,unaltered,ElectricShaver_072dB,4,medium-intensity,indoor,1.5
188,71,unaltered,angry_shouting,3,control-low-intensity,control-outdoor,0
188,72,unaltered,bowling_pins_falling,3,control-low-intensity,control-indoor,0
188,73,unaltered,Typing_042dB,3,low-intensity,indoor,0
188,74,reverb,breathing,3,control-low-intensity,control-outdoor,0
188,75,reverb,boat_horn,5,control-low-intensity,control-outdoor,0
188,76,reverb,train_passing_by,3,control-high-intensity,control-outdoor,0
188,77,reverb,ChoppingVegetables_060dB,2,low-intensity,indoor,1.5
188,78,reverb,BranchTrimmer_053dB,3,low-intensity,outdoor,1.5
188,79,reverb,finger_tapping,3,control-low-intensity,control-outdoor,0
188,80,reverb,computer_startup_sound,5,control-low-intensity,control-indoor,0
188,81,reverb,CompressedAirSpray_095dB,4,high-intensity,either,1
188,82,reverb,explosion,4,control-high-intensity,control-outdoor,0
188,83,unaltered,train_warning_bell,3,control-high-intensity,control-outdoor,0
188,84,reverb,Chainsaw_113dB,5,high-intensity,outdoor,1
188,85,unaltered,WalkingLeaves_069dB,4,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
188,86,unaltered,CrumplingPaper_069dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
188,87,unaltered,horse_galloping,4,control-low-intensity,control-outdoor,0
188,88,unaltered,RustlingBranch_052dB,5,low-intensity,outdoor,1.5
188,89,unaltered,SprayCanShake_076dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
188,90,unaltered,fire_alarm,3,control-high-intensity,control-outdoor,0
188,91,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
188,92,reverb,glass_shattering,2,control-low-intensity,control-outdoor,0
188,93,reverb,PouringLiquid_059dB,5,low-intensity,either,1.5
188,94,unaltered,Vacuum_095dB,5,high-intensity,indoor,1.5
188,95,reverb,jackhammer,3,control-high-intensity,control-outdoor,0
188,96,unaltered,thunder,4,control-high-intensity,control-outdoor,0
188,97,unaltered,rubbing_hands,5,control-low-intensity,control-outdoor,0
188,98,unaltered,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
188,99,reverb,flushing,5,control-low-intensity,control-indoor,0
188,100,unaltered,WaterSplash_057dB,4,low-intensity,outdoor,1.5
188,101,unaltered,Velcro_066dB,4,medium-intensity,either,0
188,102,reverb,DroppingStones_092dB,4,high-intensity,outdoor,1
188,103,reverb,HandsRubbing_059dB,3,low-intensity,either,0
188,104,unaltered,BiteChewApple_057dB,4,low-intensity,either,1.5
188,105,reverb,ClankingDishes_078dB,4,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
188,106,reverb,horse_neighing,3,control-low-intensity,control-outdoor,0
188,107,unaltered,flag_flapping,3,control-low-intensity,control-outdoor,0
188,108,reverb,frog_croaking,3,control-low-intensity,control-outdoor,0
188,109,unaltered,SuitcaseRolling_052dB,4,low-intensity,either,1.5
188,110,unaltered,hair_dryer,3,control-low-intensity,control-indoor,0
188,111,reverb,CoffeeBeanGrinder_084dB,4,high-intensity,indoor,1
188,112,unaltered,HammerNail_097dB,4,high-intensity,either,1
188,113,unaltered,NailsFromBox_069dB,3,medium-intensity,either,1.5
188,114,reverb,duck_quack,3,control-low-intensity,control-outdoor,0
188,115,reverb,LeafBlower_114dB,4,high-intensity,outdoor,1.5
188,116,reverb,wolf_howling,3,control-low-intensity,control-outdoor,0
188,117,reverb,coloring,1,control-low-intensity,control-outdoor,0
189,1,unaltered,dentist_drill,3,control-low-intensity,control-indoor,0
189,2,unaltered,GlassSmash_102dB,4,high-intensity,either,1.5
189,3,unaltered,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
189,4,unaltered,jackhammer,5,control-high-intensity,control-outdoor,0
189,5,unaltered,bowling_pins_falling,4,control-low-intensity,control-indoor,0
189,6,reverb,HandsRubbing_059dB,4,low-intensity,either,0
189,7,unaltered,motorcycle_reving,3,control-high-intensity,control-outdoor,0
189,8,reverb,clock_ticking,1,control-low-intensity,control-indoor,0
189,9,unaltered,ChoppingVegetables_060dB,4,low-intensity,indoor,1.5
189,10,unaltered,Shovel_059dB,3,low-intensity,outdoor,1.5
189,11,reverb,Velcro_066dB,4,medium-intensity,either,0
189,12,reverb,cat_purring,3,control-low-intensity,control-outdoor,0
189,13,reverb,WaterSplash_057dB,1,low-intensity,outdoor,1.5
189,14,unaltered,heart_beat,4,control-low-intensity,control-outdoor,0
189,15,unaltered,writing_on_a_chalkboard,5,control-low-intensity,control-indoor,0
189,16,unaltered,boat_horn,5,control-low-intensity,control-outdoor,0
189,17,unaltered,angry_shouting,4,control-low-intensity,control-outdoor,0
189,18,reverb,explosion,5,control-high-intensity,control-outdoor,0
189,19,reverb,PouringLiquid_059dB,5,low-intensity,either,1.5
189,20,unaltered,Vacuum_095dB,5,high-intensity,indoor,1.5
189,21,unaltered,whispering,2,control-low-intensity,control-outdoor,0
189,22,reverb,finger_tapping,5,control-low-intensity,control-outdoor,0
189,23,unaltered,Blender_088dB,5,high-intensity,indoor,0
189,24,unaltered,car_skidding,4,control-low-intensity,control-outdoor,0
189,25,reverb,rotary_telephone_dialer,4,control-low-intensity,control-indoor,0
189,26,reverb,PepperGrinder_056dB,3,low-intensity,indoor,1
189,27,reverb,race_car_passing_by,4,control-high-intensity,control-outdoor,0
189,28,unaltered,glass_shattering,3,control-low-intensity,control-outdoor,0
189,29,unaltered,grandfather_clock_chimes,5,control-low-intensity,control-indoor,0
189,30,reverb,shower,1,control-low-intensity,control-indoor,0
189,31,unaltered,cow_mooing,3,control-low-intensity,control-outdoor,0
189,32,unaltered,printing,4,control-low-intensity,control-indoor,0
189,33,reverb,duck_quack,4,control-low-intensity,control-outdoor,0
189,34,unaltered,car_idling,5,control-low-intensity,control-outdoor,0
189,35,unaltered,train_warning_bell,4,control-high-intensity,control-outdoor,0
189,36,reverb,frog_croaking,3,control-low-intensity,control-outdoor,0
189,37,unaltered,flushing,2,control-low-intensity,control-indoor,0
189,38,unaltered,SawingWood_081dB,2,medium-intensity,either,1.5
189,39,reverb,bear,4,control-low-intensity,control-outdoor,0
189,40,reverb,cuckoo_clock,3,control-low-intensity,control-indoor,0
189,41,reverb,BranchTrimmer_053dB,1,low-intensity,outdoor,1.5
189,42,reverb,CoffeeBeanGrinder_084dB,1,high-intensity,indoor,1
189,43,unaltered,Lawnmower_119dB,5,high-intensity,outdoor,0
189,44,reverb,typing,4,control-low-intensity,control-outdoor,0
189,45,unaltered,Scissors_062dB,1,low-intensity,indoor,1.5
189,46,unaltered,RustlingBranch_052dB,3,low-intensity,outdoor,1.5
189,47,unaltered,BicycleFreewheel_072dB,5,medium-intensity,outdoor,1
189,48,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
189,49,reverb,CompressedAirSpray_095dB,1,high-intensity,either,1
189,50,reverb,FootsepsInPebbles_69dB,3,medium-intensity,outdoor,0
189,51,reverb,pig_snorting,2,control-low-intensity,control-outdoor,0
189,52,reverb,car_accelerating,4,control-low-intensity,control-outdoor,0
189,53,reverb,humming,4,control-low-intensity,control-outdoor,0
189,54,unaltered,train_passing_by,5,control-high-intensity,control-outdoor,0
189,55,reverb,hair_dryer,4,control-low-intensity,control-indoor,0
189,56,reverb,busaccelerating,3,control-low-intensity,control-outdoor,0
189,57,reverb,airplane_taking_off,2,control-high-intensity,control-outdoor,0
189,58,unaltered,slicing_bread,5,control-low-intensity,control-outdoor,0
189,59,unaltered,car_crash,5,control-high-intensity,control-outdoor,0
189,60,unaltered,Chainsaw_113dB,5,high-intensity,outdoor,1
189,61,reverb,Zipper_058dB,4,low-intensity,either,1.5
189,62,reverb,HammerMetal_112dB,3,high-intensity,either,1.5
189,63,reverb,rubbing_hands,3,control-low-intensity,control-outdoor,0
189,64,unaltered,horse_neighing,3,control-low-intensity,control-outdoor,0
189,65,reverb,ClankingDishes_078dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
189,66,unaltered,fire_alarm,2,control-high-intensity,control-outdoor,0
189,67,unaltered,writing_on_paper,2,control-low-intensity,control-outdoor,0
189,68,unaltered,bus,4,control-low-intensity,control-outdoor,0
189,69,unaltered,DroppingStones_092dB,3,high-intensity,outdoor,1
189,70,reverb,blender,4,control-low-intensity,control-outdoor,0
189,71,unaltered,PeelingVegetables059dB,3,low-intensity,indoor,1.5
189,72,reverb,pool_balls_colliding,4,control-low-intensity,control-indoor,0
189,73,reverb,ElectricCanOpener_083dB,1,high-intensity,indoor,1.5
189,74,reverb,wolf_howling,2,control-low-intensity,control-outdoor,0
189,75,unaltered,HammerNail_097dB,4,high-intensity,either,1
189,76,unaltered,computer_startup_sound,2,control-low-intensity,control-indoor,0
189,77,reverb,spraying,3,control-low-intensity,control-outdoor,0
189,78,unaltered,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
189,79,reverb,Typing_042dB,4,low-intensity,indoor,0
189,80,unaltered,waves_at_beach,4,control-low-intensity,control-outdoor,0
189,81,unaltered,electric_shaver,1,control-low-intensity,control-indoor,0
189,82,unaltered,horse_galloping,5,control-low-intensity,control-outdoor,0
189,83,unaltered,thunder,3,control-high-intensity,control-outdoor,0
189,84,reverb,motorboat,5,control-high-intensity,control-outdoor,0
189,85,unaltered,vegetable_peeler,2,control-low-intensity,control-outdoor,0
189,86,unaltered,crowd_cheering,5,control-high-intensity,control-outdoor,0
189,87,reverb,cutting_with_scissors,5,control-low-intensity,control-outdoor,0
189,88,reverb,ElectricShaver_072dB,3,medium-intensity,indoor,1.5
189,89,unaltered,Drill_101dB,3,high-intensity,either,1.5
189,90,unaltered,BicycleBell_092dB,4,high-intensity,outdoor,1
189,91,unaltered,Ratchet_075dB,3,medium-intensity,either,1.5
189,92,reverb,breathing,5,control-low-intensity,control-outdoor,0
189,93,unaltered,dialup_internet,4,control-low-intensity,control-indoor,0
189,94,reverb,coloring,4,control-low-intensity,control-outdoor,0
189,95,reverb,NailsFromBox_069dB,4,medium-intensity,either,1.5
189,96,unaltered,CoinDrop_065dB,5,medium-intensity,either,1
189,97,unaltered,train_whistle,4,control-high-intensity,control-outdoor,0
189,98,reverb,SuitcaseRolling_052dB,5,low-intensity,either,1.5
189,99,unaltered,Stapler_075dB,2,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
189,100,unaltered,scratching,3,control-low-intensity,control-outdoor,0
